date,IR,Oil,Coal,NG,USEU,S&P_clean,DAX,EUA,Market_size,Power,GDP,Date
1/4/2014,0.25,106.89,79.65,27.213,0.7359,684.2,"9,435.15",4.69,703.5000000000001,33.5,2832672.7,2014-01-04
1/3/2014,0.25,106.89,79.65,27.213,0.7359,684.2,"9,435.15",4.69,703.5000000000001,33.5,2832672.7,2014-01-03
1/2/2014,0.25,107.78,81.0,27.302,0.7314,681.25,"9,400.04",4.71,47.1,33.5,2832672.7,2014-01-02
1/1/2014,0.25,110.92,81.7,27.55,0.7271,666.62,"9,552.16",4.83,869.4,33.5,2832672.7,2014-01-01
12/31/2013,0.25,110.8,81.7,27.55,0.7275,666.62,"9,552.16",4.83,869.4,37.54,3003489.5,2013-12-31
12/30/2013,0.25,111.21,81.7,27.289,0.7244,664.74,"9,552.16",4.91,491.0,37.54,3003489.5,2013-12-30
12/29/2013,0.25,112.18,84.65,27.7,0.7277,662.25,"9,589.39",4.92,246.0,37.54,3003489.5,2013-12-29
12/28/2013,0.25,112.18,84.65,27.7,0.7277,662.25,"9,589.39",4.92,246.0,37.54,3003489.5,2013-12-28
12/27/2013,0.25,112.18,84.65,27.7,0.7277,662.25,"9,589.39",4.92,246.0,37.54,3003489.5,2013-12-27
12/26/2013,0.25,111.98,85.05,27.779,0.7304,649.45,"9,488.82",4.91,147.3,37.54,3003489.5,2013-12-26
12/25/2013,0.25,111.9,85.05,27.779,0.731,647.22,"9,488.82",4.91,147.3,37.54,3003489.5,2013-12-25
12/24/2013,0.25,111.9,85.05,27.779,0.7308,647.67,"9,488.82",4.91,147.3,37.54,3003489.5,2013-12-24
12/23/2013,0.25,111.56,85.05,27.749,0.7301,650.8,"9,488.82",4.78,95.60000000000001,37.54,3003489.5,2013-12-23
12/22/2013,0.25,111.77,85.0,27.87,0.7315,645.44,"9,400.18",4.75,95.0,37.54,3003489.5,2013-12-22
12/21/2013,0.25,111.77,85.0,27.87,0.7315,645.44,"9,400.18",4.75,95.0,37.54,3003489.5,2013-12-21
12/20/2013,0.25,111.77,85.0,27.87,0.7315,645.44,"9,400.18",4.75,95.0,37.54,3003489.5,2013-12-20
12/19/2013,0.25,110.29,85.1,27.792,0.7319,653.35,"9,335.74",4.93,295.79999999999995,37.54,3003489.5,2013-12-19
12/18/2013,0.25,109.63,85.25,27.78,0.7307,648.92,"9,181.75",4.87,48.7,37.54,3003489.5,2013-12-18
12/17/2013,0.25,108.44,85.25,27.779,0.7263,645.63,"9,085.12",4.89,1467.0,37.54,3003489.5,2013-12-17
12/16/2013,0.25,110.47,85.55,27.771,0.7267,645.23,"9,163.56",4.67,80650.9,37.54,3003489.5,2013-12-16
12/15/2013,0.25,108.83,85.8,27.696,0.7276,643.11,"9,006.46",4.8,62592.0,37.54,3003489.5,2013-12-15
12/14/2013,0.25,108.83,85.8,27.696,0.7276,643.11,"9,006.46",4.8,62592.0,37.54,3003489.5,2013-12-14
12/13/2013,0.25,108.83,85.8,27.696,0.7276,643.11,"9,006.46",4.8,62592.0,37.54,3003489.5,2013-12-13
12/12/2013,0.25,108.67,85.8,27.674,0.727,643.03,"9,017.00",4.9,89474.0,37.54,3003489.5,2013-12-12
12/11/2013,0.25,109.7,85.15,27.825,0.7254,646.18,"9,077.11",4.88,108921.59999999999,37.54,3003489.5,2013-12-11
12/10/2013,0.25,109.38,84.55,27.908,0.7267,653.42,"9,114.44",5.02,144274.8,37.54,3003489.5,2013-12-10
12/9/2013,0.25,109.39,84.1,27.989,0.7279,650.65,"9,195.17",4.9,146804.0,37.54,3003489.5,2013-12-09
12/8/2013,0.25,111.61,83.45,28.244,0.7297,654.59,"9,172.41",4.79,78891.3,37.54,3003489.5,2013-12-08
12/7/2013,0.25,111.61,83.45,28.244,0.7297,654.59,"9,172.41",4.79,78891.3,37.54,3003489.5,2013-12-07
12/6/2013,0.25,111.61,83.45,28.244,0.7297,654.59,"9,172.41",4.79,78891.3,37.54,3003489.5,2013-12-06
12/5/2013,0.25,110.98,83.05,28.547,0.7317,654.41,"9,084.95",4.64,103611.2,37.54,3003489.5,2013-12-05
12/4/2013,0.25,111.88,81.9,28.849,0.7357,654.48,"9,140.63",4.48,45337.600000000006,37.54,3003489.5,2013-12-04
12/3/2013,0.25,112.62,82.2,29.291,0.7359,657.32,"9,223.40",4.48,68633.6,37.54,3003489.5,2013-12-03
12/2/2013,0.25,111.45,82.2,28.572,0.7385,665.44,"9,401.96",4.5,117900.0,37.54,3003489.5,2013-12-02
12/1/2013,0.25,109.69,84.6,28.279,0.7358,668.95,"9,405.30",4.36,88508.0,37.54,3003489.5,2013-12-01
11/30/2013,0.25,109.69,84.6,28.279,0.7358,668.95,"9,405.30",4.36,88508.0,37.54,3003489.5,2013-11-30
11/29/2013,0.25,109.69,84.6,28.279,0.7358,668.95,"9,405.30",4.36,88508.0,37.54,3003489.5,2013-11-29
11/28/2013,0.25,110.86,84.4,28.236,0.735,667.37,"9,387.37",4.43,160011.59999999998,37.54,3003489.5,2013-11-28
11/27/2013,0.25,111.31,84.4,27.931,0.7365,666.33,"9,351.13",4.47,167535.59999999998,37.54,3003489.5,2013-11-27
11/26/2013,0.25,110.88,84.6,27.75,0.7369,665.56,"9,290.07",4.49,94604.3,37.54,3003489.5,2013-11-26
11/25/2013,0.25,111.0,84.5,27.725,0.7399,668.97,"9,299.95",4.4,0.0,37.54,3003489.5,2013-11-25
11/24/2013,0.25,111.05,84.45,27.763,0.7376,670.01,"9,219.04",4.43,443.0,37.54,3003489.5,2013-11-24
11/23/2013,0.25,111.05,84.45,27.763,0.7376,670.01,"9,219.04",4.43,443.0,37.54,3003489.5,2013-11-23
11/22/2013,0.25,111.05,84.45,27.763,0.7376,670.01,"9,219.04",4.43,443.0,37.54,3003489.5,2013-11-22
11/21/2013,0.25,110.08,84.45,27.769,0.7418,672.6,"9,196.08",4.41,2249.1,37.54,3003489.5,2013-11-21
11/20/2013,0.25,108.06,84.5,27.748,0.7441,671.53,"9,202.07",4.49,1481.7,37.54,3003489.5,2013-11-20
11/19/2013,0.25,106.92,83.8,28.041,0.7386,675.85,"9,193.29",4.42,530.4,37.54,3003489.5,2013-11-19
11/18/2013,0.25,108.47,83.6,28.196,0.7405,688.09,"9,225.43",4.34,694.4,37.54,3003489.5,2013-11-18
11/17/2013,0.25,108.5,83.5,28.246,0.741,685.88,"9,168.69",4.49,3008.3,37.54,3003489.5,2013-11-17
11/16/2013,0.25,108.5,83.5,28.246,0.741,685.88,"9,168.69",4.49,3008.3,37.54,3003489.5,2013-11-16
11/15/2013,0.25,108.5,83.5,28.246,0.741,685.88,"9,168.69",4.49,3008.3,37.54,3003489.5,2013-11-15
11/14/2013,0.25,108.54,83.35,27.938,0.7429,683.36,"9,149.66",4.58,3068.6,37.54,3003489.5,2013-11-14
11/13/2013,0.25,107.12,83.1,27.788,0.7414,672.87,"9,054.83",4.64,649.5999999999999,37.54,3003489.5,2013-11-13
11/12/2013,0.5,105.81,83.3,27.65,0.7442,671.34,"9,076.48",4.64,3340.7999999999997,37.54,3003489.5,2013-11-12
11/11/2013,0.5,106.4,84.1,27.606,0.746,673.59,"9,107.86",4.6,781.9999999999999,37.54,3003489.5,2013-11-11
11/10/2013,0.5,105.12,84.15,27.377,0.7479,668.9,"9,078.28",4.48,672.0000000000001,37.54,3003489.5,2013-11-10
11/9/2013,0.5,105.12,84.15,27.377,0.7479,668.9,"9,078.28",4.48,672.0000000000001,37.54,3003489.5,2013-11-09
11/8/2013,0.5,105.12,84.15,27.377,0.7479,668.9,"9,078.28",4.48,672.0000000000001,37.54,3003489.5,2013-11-08
11/7/2013,0.5,103.46,84.4,27.267,0.7452,667.28,"9,081.03",4.79,910.1,37.54,3003489.5,2013-11-07
11/6/2013,0.5,105.24,83.9,27.4,0.74,688.2,"9,040.87",4.77,1097.1,37.54,3003489.5,2013-11-06
11/5/2013,0.5,105.33,83.2,27.488,0.7421,683.53,"9,009.11",4.79,10394.3,37.54,3003489.5,2013-11-05
11/4/2013,0.5,106.23,82.95,27.181,0.7399,682.76,"9,037.23",4.55,864.5,37.54,3003489.5,2013-11-04
11/3/2013,0.5,105.91,83.1,26.981,0.7414,670.66,"9,007.83",4.61,3595.8,37.54,3003489.5,2013-11-03
11/2/2013,0.5,105.91,83.1,26.981,0.7414,670.66,"9,007.83",4.61,3595.8,37.54,3003489.5,2013-11-02
11/1/2013,0.5,105.91,83.1,26.981,0.7414,670.66,"9,007.83",4.61,3595.8,37.54,3003489.5,2013-11-01
10/31/2013,0.5,108.84,83.3,27.075,0.7361,669.21,"9,033.92",4.8,1920.0,37.54,3003489.5,2013-10-31
10/30/2013,0.5,109.86,85.85,26.469,0.728,672.57,"9,010.27",4.95,1782.0,37.54,3003489.5,2013-10-30
10/29/2013,0.5,109.01,86.25,26.499,0.7275,674.64,"9,022.04",5.08,660.4,37.54,3003489.5,2013-10-29
10/28/2013,0.5,109.61,86.25,26.738,0.7255,673.3,"8,978.65",4.8,672.0,37.54,3003489.5,2013-10-28
10/27/2013,0.5,106.93,84.0,26.838,0.7244,678.5,"8,985.74",4.99,2095.8,37.54,3003489.5,2013-10-27
10/26/2013,0.5,106.93,84.0,26.838,0.7244,678.5,"8,985.74",4.99,2095.8,37.54,3003489.5,2013-10-26
10/25/2013,0.5,106.93,84.0,26.838,0.7244,678.5,"8,985.74",4.99,2095.8,37.54,3003489.5,2013-10-25
10/24/2013,0.5,106.99,83.95,26.925,0.7247,691.4,"8,980.63",4.65,0.0,37.54,3003489.5,2013-10-24
10/23/2013,0.5,107.8,83.9,26.913,0.7258,695.95,"8,919.86",4.6,505.99999999999994,37.54,3003489.5,2013-10-23
10/22/2013,0.5,109.97,83.65,26.839,0.7256,708.39,"8,947.46",4.69,1219.4,37.54,3003489.5,2013-10-22
10/21/2013,0.5,109.64,83.55,26.95,0.7308,707.03,"8,867.22",4.57,1051.1000000000001,37.54,3003489.5,2013-10-21
10/20/2013,0.5,109.94,83.85,26.983,0.7307,702.03,"8,865.10",5.11,1584.1000000000001,37.54,3003489.5,2013-10-20
10/19/2013,0.5,109.94,83.85,26.983,0.7307,702.03,"8,865.10",5.11,1584.1000000000001,37.54,3003489.5,2013-10-19
10/18/2013,0.5,109.94,83.85,26.983,0.7307,702.03,"8,865.10",5.11,1584.1000000000001,37.54,3003489.5,2013-10-18
10/17/2013,0.5,109.11,83.4,26.975,0.7312,693.75,"8,811.98",5.16,2373.6,37.54,3003489.5,2013-10-17
10/16/2013,0.5,110.86,82.85,27.0,0.7389,685.42,"8,846.00",5.32,6543.6,37.54,3003489.5,2013-10-16
10/15/2013,0.5,109.96,82.45,27.142,0.7394,680.69,"8,804.44",4.94,741.0000000000001,37.54,3003489.5,2013-10-15
10/14/2013,0.5,111.04,82.5,27.151,0.7374,675.33,"8,723.81",4.8,1104.0,37.54,3003489.5,2013-10-14
10/13/2013,0.5,111.28,82.4,27.1,0.7385,675.2,"8,724.83",4.6,229.99999999999997,37.54,3003489.5,2013-10-13
10/12/2013,0.5,111.28,82.4,27.1,0.7385,675.2,"8,724.83",4.6,229.99999999999997,37.54,3003489.5,2013-10-12
10/11/2013,0.5,111.28,82.4,27.1,0.7385,675.2,"8,724.83",4.6,229.99999999999997,37.54,3003489.5,2013-10-11
10/10/2013,0.5,111.8,82.6,27.15,0.7397,670.95,"8,685.77",4.75,475.0,37.54,3003489.5,2013-10-10
10/9/2013,0.5,109.06,82.7,27.288,0.7393,661.85,"8,516.69",4.78,2676.8,37.54,3003489.5,2013-10-09
10/8/2013,0.5,110.16,82.75,27.25,0.7368,663.85,"8,555.89",4.85,1212.5,37.54,3003489.5,2013-10-08
10/7/2013,0.5,109.68,83.15,27.25,0.7362,662.32,"8,591.58",4.95,792.0,37.54,3003489.5,2013-10-07
10/6/2013,0.5,109.46,82.9,26.907,0.7376,668.19,"8,622.97",5.09,2697.7,37.54,3003489.5,2013-10-06
10/5/2013,0.5,109.46,82.9,26.907,0.7376,668.19,"8,622.97",5.09,2697.7,37.54,3003489.5,2013-10-05
10/4/2013,0.5,109.46,82.9,26.907,0.7376,668.19,"8,622.97",5.09,2697.7,37.54,3003489.5,2013-10-04
10/3/2013,0.5,109.0,82.6,26.88,0.7344,664.58,"8,597.91",5.19,1038.0,37.54,3003489.5,2013-10-03
10/2/2013,0.5,109.19,82.35,26.99,0.7365,661.79,"8,629.42",5.27,527.0,37.54,3003489.5,2013-10-02
10/1/2013,0.5,107.94,81.55,27.07,0.7393,657.99,"8,689.14",5.14,51.4,37.54,3003489.5,2013-10-01
9/30/2013,0.5,108.37,82.5,27.06,0.7393,647.93,"8,594.40",5.02,9086.199999999999,38.76,2884190.9,2013-09-30
9/29/2013,0.5,108.63,78.25,26.515,0.7396,645.07,"8,661.51",5.39,54708.5,38.76,2884190.9,2013-09-29
9/28/2013,0.5,108.63,78.25,26.515,0.7396,645.07,"8,661.51",5.39,54708.5,38.76,2884190.9,2013-09-28
9/27/2013,0.5,108.63,78.25,26.515,0.7396,645.07,"8,661.51",5.39,54708.5,38.76,2884190.9,2013-09-27
9/26/2013,0.5,109.21,78.1,26.395,0.7413,637,"8,664.10",5.46,1911.0,38.76,2884190.9,2013-09-26
9/25/2013,0.5,108.32,77.9,26.36,0.7393,624.54,"8,665.63",5.37,1879.5,38.76,2884190.9,2013-09-25
9/24/2013,0.5,108.64,77.8,26.285,0.7422,623.16,"8,664.60",5.37,2309.1,38.76,2884190.9,2013-09-24
9/23/2013,0.5,108.16,77.6,26.45,0.7411,622.63,"8,635.29",5.41,16608.7,38.76,2884190.9,2013-09-23
9/22/2013,0.5,109.22,77.35,26.6,0.7394,620.07,"8,675.73",5.35,5885.0,38.76,2884190.9,2013-09-22
9/21/2013,0.5,109.22,77.35,26.6,0.7394,620.07,"8,675.73",5.35,5885.0,38.76,2884190.9,2013-09-21
9/20/2013,0.5,109.22,77.35,26.6,0.7394,620.07,"8,675.73",5.35,5885.0,38.76,2884190.9,2013-09-20
9/19/2013,0.5,108.76,77.3,26.545,0.7391,624.53,"8,694.18",5.35,3156.5,38.76,2884190.9,2013-09-19
9/18/2013,0.5,110.6,77.25,26.55,0.7396,616.83,"8,636.06",5.52,4526.4,38.76,2884190.9,2013-09-18
9/17/2013,0.5,108.19,77.0,26.5,0.7486,611.55,"8,596.95",5.66,3792.2000000000003,38.76,2884190.9,2013-09-17
9/16/2013,0.5,110.07,76.6,26.805,0.75,613.88,"8,613.00",5.46,3057.6,38.76,2884190.9,2013-09-16
9/15/2013,0.5,112.78,76.65,26.775,0.7522,608.38,"8,509.42",5.39,3934.7,38.76,2884190.9,2013-09-15
9/14/2013,0.5,112.78,76.65,26.775,0.7522,608.38,"8,509.42",5.39,3934.7,38.76,2884190.9,2013-09-14
9/13/2013,0.5,112.78,76.65,26.775,0.7522,608.38,"8,509.42",5.39,3934.7,38.76,2884190.9,2013-09-13
9/12/2013,0.5,112.63,76.45,27.0,0.7519,606.51,"8,494.00",5.61,3758.7000000000003,38.76,2884190.9,2013-09-12
9/11/2013,0.5,111.5,76.3,26.775,0.7512,610.95,"8,495.73",5.25,2152.5,38.76,2884190.9,2013-09-11
9/10/2013,0.5,111.25,76.15,26.65,0.7537,606.68,"8,446.54",5.12,4608.0,38.76,2884190.9,2013-09-10
9/9/2013,0.5,113.72,76.3,26.7,0.7544,598.84,"8,276.32",5.3,3021.0,38.76,2884190.9,2013-09-09
9/8/2013,0.5,116.12,76.15,26.57,0.7588,596.76,"8,275.67",5.32,212.8,38.76,2884190.9,2013-09-08
9/7/2013,0.5,116.12,76.15,26.57,0.7588,596.76,"8,275.67",5.32,212.8,38.76,2884190.9,2013-09-07
9/6/2013,0.5,116.12,76.15,26.57,0.7588,596.76,"8,275.67",5.32,212.8,38.76,2884190.9,2013-09-06
9/5/2013,0.5,115.26,76.7,26.475,0.7622,591.64,"8,234.98",4.95,643.5,38.76,2884190.9,2013-09-05
9/4/2013,0.5,114.91,76.35,26.355,0.7571,580.33,"8,195.92",4.54,2724.0,38.76,2884190.9,2013-09-04
9/3/2013,0.5,115.68,76.5,26.36,0.7593,582.31,"8,180.71",4.4,3388.0000000000005,38.76,2884190.9,2013-09-03
9/2/2013,0.5,114.33,75.7,26.3,0.7581,572.04,"8,243.87",4.49,1571.5,38.76,2884190.9,2013-09-02
9/1/2013,0.5,114.01,75.7,26.175,0.7562,569.7,"8,103.15",4.55,3776.5,38.76,2884190.9,2013-09-01
8/31/2013,0.5,114.01,75.7,26.175,0.7562,569.7,"8,103.15",4.55,3776.5,38.76,2884190.9,2013-08-31
8/30/2013,0.5,114.01,75.7,26.175,0.7562,569.7,"8,103.15",4.55,3776.5,38.76,2884190.9,2013-08-30
8/29/2013,0.5,115.16,75.65,25.6,0.7552,566.99,"8,194.55",4.58,2244.2,38.76,2884190.9,2013-08-29
8/28/2013,0.5,116.61,75.65,25.55,0.7497,565.67,"8,157.90",4.59,3947.4,38.76,2884190.9,2013-08-28
8/27/2013,0.5,114.36,75.65,25.475,0.7467,571.81,"8,242.56",4.53,3035.1000000000004,38.76,2884190.9,2013-08-27
8/26/2013,0.5,110.73,75.6,25.42,0.748,582.28,"8,435.15",4.41,3087.0,38.76,2884190.9,2013-08-26
8/25/2013,0.5,111.04,75.6,25.42,0.7472,587.6,"8,416.99",4.42,88.4,38.76,2884190.9,2013-08-25
8/24/2013,0.5,111.04,75.6,25.42,0.7472,587.6,"8,416.99",4.42,88.4,38.76,2884190.9,2013-08-24
8/23/2013,0.5,111.04,75.6,25.42,0.7472,587.6,"8,416.99",4.42,88.4,38.76,2884190.9,2013-08-23
8/22/2013,0.5,109.9,75.6,25.7,0.7487,581.4,"8,397.89",4.51,90.19999999999999,38.76,2884190.9,2013-08-22
8/21/2013,0.5,109.81,75.55,25.61,0.7487,576.95,"8,285.41",4.36,87.2,38.76,2884190.9,2013-08-21
8/20/2013,0.5,110.15,75.5,25.575,0.7453,581.22,"8,300.03",4.34,43.4,38.76,2884190.9,2013-08-20
8/19/2013,0.5,109.9,75.55,25.625,0.7499,582.55,"8,366.29",4.31,1163.6999999999998,38.76,2884190.9,2013-08-19
8/18/2013,0.5,110.4,75.55,25.65,0.7502,596.92,"8,391.94",4.34,434.0,38.76,2884190.9,2013-08-18
8/17/2013,0.5,110.4,75.55,25.65,0.7502,596.92,"8,391.94",4.34,434.0,38.76,2884190.9,2013-08-17
8/16/2013,0.5,110.4,75.55,25.65,0.7502,596.92,"8,391.94",4.34,434.0,38.76,2884190.9,2013-08-16
8/15/2013,0.5,111.11,75.5,25.765,0.7492,596.67,"8,376.29",4.34,3906.0,38.76,2884190.9,2013-08-15
8/14/2013,0.5,110.2,75.6,25.795,0.7543,605.83,"8,438.12",4.34,86.8,38.76,2884190.9,2013-08-14
8/13/2013,0.5,109.82,75.45,25.62,0.754,603.86,"8,415.76",4.28,128.4,38.76,2884190.9,2013-08-13
8/12/2013,0.5,108.97,75.6,25.6,0.7519,606.98,"8,359.25",4.3,43.0,38.76,2884190.9,2013-08-12
8/11/2013,0.5,108.22,75.5,25.93,0.7494,603.99,"8,338.31",4.43,44.3,38.76,2884190.9,2013-08-11
8/10/2013,0.5,108.22,75.5,25.93,0.7494,603.99,"8,338.31",4.43,44.3,38.76,2884190.9,2013-08-10
8/9/2013,0.5,108.22,75.5,25.93,0.7494,603.99,"8,338.31",4.43,44.3,38.76,2884190.9,2013-08-09
8/8/2013,0.5,106.68,75.35,25.91,0.7473,601.41,"8,318.32",4.5,135.0,38.76,2884190.9,2013-08-08
8/7/2013,0.5,107.44,75.3,25.98,0.7498,596.73,"8,260.48",4.43,132.89999999999998,38.76,2884190.9,2013-08-07
8/6/2013,0.5,108.18,75.4,25.81,0.7515,613.68,"8,299.73",4.49,44.900000000000006,38.76,2884190.9,2013-08-06
8/5/2013,0.5,108.7,75.4,25.73,0.7542,615.03,"8,398.38",4.4,132.0,38.76,2884190.9,2013-08-05
8/4/2013,0.5,108.95,75.8,25.7,0.7529,611.02,"8,406.94",4.37,3627.1,38.76,2884190.9,2013-08-04
8/3/2013,0.5,108.95,75.8,25.7,0.7529,611.02,"8,406.94",4.37,3627.1,38.76,2884190.9,2013-08-03
8/2/2013,0.5,108.95,75.8,25.7,0.7529,611.02,"8,406.94",4.37,3627.1,38.76,2884190.9,2013-08-02
8/1/2013,0.5,109.54,76.2,25.84,0.7571,602.48,"8,410.73",4.32,4190.400000000001,38.76,2884190.9,2013-08-01
7/31/2013,0.5,107.7,76.55,26.1,0.7518,593.64,"8,275.97",4.31,5861.599999999999,38.76,2884190.9,2013-07-31
7/30/2013,0.5,106.91,77.5,26.04,0.754,598.73,"8,271.02",4.26,13163.4,38.76,2884190.9,2013-07-30
7/29/2013,0.5,107.45,77.6,26.15,0.754,591.18,"8,259.03",4.3,11094.0,38.76,2884190.9,2013-07-29
7/28/2013,0.5,107.17,74.95,26.12,0.753,597.73,"8,244.91",4.3,4558.0,38.76,2884190.9,2013-07-28
7/27/2013,0.5,107.17,74.95,26.12,0.753,597.73,"8,244.91",4.3,4558.0,38.76,2884190.9,2013-07-27
7/26/2013,0.5,107.17,74.95,26.12,0.753,597.73,"8,244.91",4.3,4558.0,38.76,2884190.9,2013-07-26
7/25/2013,0.5,107.65,74.8,26.15,0.7531,600.97,"8,298.98",4.27,9479.4,38.76,2884190.9,2013-07-25
7/24/2013,0.5,107.19,74.7,26.13,0.7575,605.56,"8,379.11",4.27,59779.99999999999,38.76,2884190.9,2013-07-24
7/23/2013,0.5,108.42,74.55,26.21,0.7562,603.04,"8,314.23",4.23,2030.4,38.76,2884190.9,2013-07-23
7/22/2013,0.5,108.15,74.45,26.15,0.7585,602.13,"8,331.06",4.18,292.59999999999997,38.76,2884190.9,2013-07-22
7/21/2013,0.5,108.07,74.4,26.12,0.7609,594.15,"8,331.57",4.16,2121.6,38.76,2884190.9,2013-07-21
7/20/2013,0.5,108.07,74.4,26.12,0.7609,594.15,"8,331.57",4.16,2121.6,38.76,2884190.9,2013-07-20
7/19/2013,0.5,108.07,74.4,26.12,0.7609,594.15,"8,331.57",4.16,2121.6,38.76,2884190.9,2013-07-19
7/18/2013,0.5,108.7,74.45,26.15,0.7628,591.22,"8,337.09",4.1,1680.9999999999998,38.76,2884190.9,2013-07-18
7/17/2013,0.5,108.61,74.45,26.07,0.7619,589.8,"8,254.72",4.1,2951.9999999999995,38.76,2884190.9,2013-07-17
7/16/2013,0.5,109.4,74.4,25.99,0.7598,591.64,"8,201.05",4.1,2746.9999999999995,38.76,2884190.9,2013-07-16
7/15/2013,0.5,109.09,74.3,26.05,0.7655,585.15,"8,234.81",4.03,3627.0,38.76,2884190.9,2013-07-15
7/14/2013,0.5,108.81,74.15,26.15,0.7652,575.98,"8,212.77",4.02,1487.3999999999999,38.76,2884190.9,2013-07-14
7/13/2013,0.5,108.81,74.15,26.15,0.7652,575.98,"8,212.77",4.02,1487.3999999999999,38.76,2884190.9,2013-07-13
7/12/2013,0.5,108.81,74.15,26.15,0.7652,575.98,"8,212.77",4.02,1487.3999999999999,38.76,2884190.9,2013-07-12
7/11/2013,0.5,107.73,74.25,26.25,0.7635,579.7,"8,158.80",4.07,3540.9,38.76,2884190.9,2013-07-11
7/10/2013,0.5,108.51,74.25,26.29,0.7706,566.66,"8,066.48",4.02,5346.599999999999,38.76,2884190.9,2013-07-10
7/9/2013,0.5,107.81,74.3,26.2,0.7824,565.39,"8,057.75",4.14,1738.8,38.76,2884190.9,2013-07-09
7/8/2013,0.5,107.43,74.25,26.15,0.777,561.17,"7,968.54",4.21,5052.0,38.76,2884190.9,2013-07-08
7/7/2013,0.5,107.72,74.4,26.14,0.7793,557.46,"7,806.00",4.26,3280.2,38.76,2884190.9,2013-07-07
7/6/2013,0.5,107.72,74.4,26.14,0.7793,557.46,"7,806.00",4.26,3280.2,38.76,2884190.9,2013-07-06
7/5/2013,0.5,107.72,74.4,26.14,0.7793,557.46,"7,806.00",4.26,3280.2,38.76,2884190.9,2013-07-05
7/4/2013,0.5,105.54,73.8,26.19,0.7744,555.48,"7,994.31",4.52,5378.799999999999,38.76,2884190.9,2013-07-04
7/3/2013,0.5,105.76,73.8,26.39,0.7687,551.24,"7,829.32",4.66,20410.8,38.76,2884190.9,2013-07-03
7/2/2013,0.5,104.0,73.55,26.25,0.7705,558.18,"7,910.77",4.26,9542.4,38.76,2884190.9,2013-07-02
7/1/2013,0.5,103.0,73.6,26.25,0.7654,555.87,"7,983.92",4.21,42.1,38.76,2884190.9,2013-07-01
6/30/2013,0.5,102.16,74.5,26.18,0.7687,554.96,"7,959.22",4.18,6980.599999999999,32.6,2880153.6,2013-06-30
6/29/2013,0.5,102.16,74.5,26.18,0.7687,554.96,"7,959.22",4.18,6980.599999999999,32.6,2880153.6,2013-06-29
6/28/2013,0.5,102.16,74.5,26.18,0.7687,554.96,"7,959.22",4.18,6980.599999999999,32.6,2880153.6,2013-06-28
6/27/2013,0.5,102.82,74.5,25.95,0.7671,552.55,"7,990.75",4.4,9988.0,32.6,2880153.6,2013-06-27
6/26/2013,0.5,101.66,74.4,25.95,0.7685,544.18,"7,940.99",4.39,8077.599999999999,32.6,2880153.6,2013-06-26
6/25/2013,0.5,101.26,74.45,26.0,0.7644,530.92,"7,811.30",4.25,892.5,32.6,2880153.6,2013-06-25
6/24/2013,0.5,101.16,74.4,25.85,0.7623,532.57,"7,692.45",4.09,36196.5,32.6,2880153.6,2013-06-24
6/23/2013,0.5,100.91,74.45,25.84,0.7621,545.63,"7,789.24",4.35,14267.999999999998,32.6,2880153.6,2013-06-23
6/22/2013,0.5,100.91,74.45,25.84,0.7621,545.63,"7,789.24",4.35,14267.999999999998,32.6,2880153.6,2013-06-22
6/21/2013,0.5,100.91,74.45,25.84,0.7621,545.63,"7,789.24",4.35,14267.999999999998,32.6,2880153.6,2013-06-21
6/20/2013,0.5,102.15,74.65,25.93,0.7564,547.41,"7,928.48",4.4,44484.0,32.6,2880153.6,2013-06-20
6/19/2013,0.5,106.12,74.45,26.01,0.7521,570.61,"8,197.08",4.35,9091.5,32.6,2880153.6,2013-06-19
6/18/2013,0.5,106.02,74.3,25.9,0.7466,573.65,"8,229.51",4.67,30915.399999999998,32.6,2880153.6,2013-06-18
6/17/2013,0.5,105.47,74.15,26.29,0.748,572.65,"8,215.73",4.55,13013.0,32.6,2880153.6,2013-06-17
6/16/2013,0.5,105.93,74.35,26.34,0.7492,556.69,"8,127.96",4.74,17632.8,32.6,2880153.6,2013-06-16
6/15/2013,0.5,105.93,74.35,26.34,0.7492,556.69,"8,127.96",4.74,17632.8,32.6,2880153.6,2013-06-15
6/14/2013,0.5,105.93,74.35,26.34,0.7492,556.69,"8,127.96",4.74,17632.8,32.6,2880153.6,2013-06-14
6/13/2013,0.5,104.25,74.3,26.06,0.7477,553.52,"8,095.39",4.38,82957.2,32.6,2880153.6,2013-06-13
6/12/2013,0.5,103.49,75.2,26.02,0.7498,555.98,"8,143.27",4.46,25065.2,32.6,2880153.6,2013-06-12
6/11/2013,0.5,102.96,75.5,25.84,0.751,554.93,"8,222.46",4.16,28163.2,32.6,2880153.6,2013-06-11
6/10/2013,0.5,103.95,76.35,25.89,0.7543,562.66,"8,307.69",4.0,16079.999999999998,32.6,2880153.6,2013-06-10
6/9/2013,0.5,104.56,77.1,25.92,0.7562,552.64,"8,254.68",4.07,11070.400000000001,32.6,2880153.6,2013-06-09
6/8/2013,0.5,104.56,77.1,25.92,0.7562,552.64,"8,254.68",4.07,11070.400000000001,32.6,2880153.6,2013-06-08
6/7/2013,0.5,104.56,77.1,25.92,0.7562,552.64,"8,254.68",4.07,11070.400000000001,32.6,2880153.6,2013-06-07
